brand,model_date,price,vehicle_engine,vehicle_transmission,KM,fuel_code
Suzuki,2008,1550000,660cc,Automatic,120000,6
Toyota,2012,2225000,1300cc,Manual,110000,6
Honda,2023,4550000,1200cc,Manual,20,6
Suzuki,2009,620000,1000cc,Manual,1,6
Toyota,2013,2300000,1300cc,Manual,147000,6
Toyota,2017,2990000,1300cc,Manual,100000,6
Toyota,1994,1500000,2500cc,Manual,25000,6
Honda,2021,4380000,1200cc,Manual,17000,6
Suzuki,1980,330000,539cc,Manual,539,6
Toyota,2013,4450000,1800cc,Automatic,125000,6
Honda,2018,2750000,1300cc,Manual,152000,6
Suzuki,1999,525000,1300cc,Manual,187000,6
Toyota,2014,3870000,1500cc,Automatic,92000,2
Suzuki,2004,560000,1000cc,Manual,20950,6
KIA,2022,3199000,1000cc,Automatic,5,6
Suzuki,2021,2270000,660cc,Manual,21000,6
Honda,2005,1375000,1600cc,Manual,300000,6
Suzuki,2022,2460000,660cc,Manual,9670,6
Toyota,2015,4700000,1500cc,Automatic,100000,6
Honda,2017,3400000,1500cc,Automatic,89000,6
Toyota,2007,1550000,1000cc,Automatic,160633,6
Mercedes Benz,2015,13200000,1600cc,Automatic,43384,6
Chevrolet,2010,2700000,1800cc,Automatic,156590,6
Toyota,2017,42000000,4600cc,Automatic,50112,6
Honda,2005,1400000,1500cc,Automatic,129922,6
Toyota,2008,2000000,1800cc,Automatic,395859,6
Honda,2009,4500000,2400cc,Automatic,99054,6
Porsche,2019,80000000,3000cc,Automatic,7690,6
Suzuki,2012,1100000,1000cc,Manual,5275,6
Suzuki,2014,1250000,1000cc,Manual,1269,6
Suzuki,2016,2375000,1300cc,Automatic,91714,6
Toyota,2015,2610000,1300cc,Manual,127000,6
Toyota,2017,4350000,1800cc,Automatic,78000,6
Daihatsu,2018,3100000,660cc,Automatic,55000,6
Suzuki,2018,1260000,800cc,Manual,60000,6
Toyota,2004,9900000,3378cc,Automatic,196000,6
Toyota,2019,4925000,1800cc,Automatic,58000,6
Toyota,2015,3000000,1300cc,Manual,107000,6
Honda,2006,1300000,1600cc,Automatic,146000,6
Toyota,2022,7000000,1800cc,Automatic,12000,6
Toyota,2022,7050000,1800cc,Automatic,18000,6
Suzuki,2016,1875000,1300cc,Manual,121000,6
Toyota,2006,1550000,1300cc,Manual,300000,6
Honda,2010,2200000,1300cc,Manual,141000,6
Hyundai,2023,7850000,2000cc,Automatic,10,6
Mazda,2019,3175000,660cc,Automatic,32000,6
Hyundai,2000,480000,1000cc,Manual,5588,3
Honda,2009,2150000,1300cc,Automatic,150000,6
Toyota,2015,3199000,1300cc,Automatic,1,6
Daihatsu,2007,1000000,800cc,Automatic,106000,6
Honda,2010,2050000,1800cc,Manual,103000,6
Honda,2020,7250000,1500cc,Automatic,46000,6
Daihatsu,2016,2690000,660cc,Automatic,85000,6
Hyundai,2021,9480000,2500cc,Automatic,9300,6
Suzuki,2019,2085000,660cc,Manual,68000,6
Suzuki,2012,1530000,1300cc,Manual,98000,6
Suzuki,2016,2375000,1300cc,Automatic,91714,6
Toyota,2007,1800000,1000cc,Automatic,110199,6
Suzuki,2021,3650000,660cc,Automatic,8233,2
Honda,2016,5250000,1500cc,Automatic,72848,2
Hyundai,2009,1160000,1100cc,Manual,207085,6
Suzuki,2009,875000,1000cc,Manual,29716,6
Suzuki,2009,875000,1000cc,Manual,55220,6
Toyota,2007,3000000,1500cc,Automatic,130839,6
United,2022,1490000,796cc,Manual,7989,6
Suzuki,2009,875000,1000cc,Manual,5610,6
Toyota,2018,3800000,996cc,Automatic,83436,6
Suzuki,2022,3390000,1000cc,Manual,23000,6
Suzuki,2012,1530000,1300cc,Manual,98000,6
Honda,2001,590000,1300cc,Manual,12345,6
Suzuki,2008,1400000,660cc,Automatic,123456,6
Suzuki,2018,1150000,800cc,Manual,123456,6
Suzuki,2016,1020000,800cc,Manual,123456,6
Toyota,2016,3050000,1300cc,Automatic,84000,6
Suzuki,1995,280000,1000cc,Manual,9999,6
Honda,2006,1650000,1300cc,Manual,11111,6
Mitsubishi,2015,1925000,660cc,Automatic,67000,6
Toyota,1999,1070000,1300cc,Manual,192,3
KIA,2020,7050000,1999cc,Automatic,29600,6
Toyota,2017,4920000,1500cc,Automatic,187000,2
Toyota,2013,2520000,1300cc,Manual,75000,6
DFSK,2013,1050000,1000cc,Manual,100000,6
Toyota,2015,3100000,1000cc,Automatic,56400,6
Suzuki,2020,2185000,660cc,Manual,29000,6
Others,2020,9800000,4000cc,Automatic,90000,1
Toyota,2014,2875000,1000cc,Automatic,144000,6
Honda,2013,2900000,1800cc,Automatic,100000,6
Suzuki,1989,570000,800cc,Manual,1,6
Honda,2023,5490000,1500cc,Automatic,60,6
Toyota,2022,4700000,1300cc,Automatic,8000,6
Daihatsu,2013,2500000,660cc,Automatic,98528,6
Toyota,2012,2700000,1300cc,Automatic,125000,6
Toyota,2011,11000000,3500cc,Automatic,76000,6
Suzuki,2014,990000,800cc,Manual,62000,6
Suzuki,2017,2090000,1300cc,Automatic,53000,6
Honda,2017,5000000,1800cc,Automatic,20000,6
Suzuki,2021,2665000,660cc,Automatic,12000,6
Suzuki,2022,2765000,660cc,Automatic,6000,6
Honda,2021,6375000,1800cc,Automatic,22000,6
Toyota,2004,7140000,3378cc,Automatic,130000,6
Honda,2008,1890000,1800cc,Automatic,157000,6
Honda,2023,6100000,1500cc,Automatic,500,6
Suzuki,2013,1275000,1000cc,Manual,68792,6
Suzuki,2013,1275000,1000cc,Manual,67821,6
Honda,2014,2750000,1800cc,Automatic,117599,6
Suzuki,2006,690000,1000cc,Manual,208450,6
Toyota,2010,7500000,2500cc,Automatic,72000,6
Suzuki,2019,2575000,1300cc,Automatic,83603,6
Toyota,2013,1950000,1300cc,Manual,2,6
Toyota,2021,6775000,1800cc,Automatic,31700,6
Suzuki,2018,2030000,1000cc,Manual,67000,6
Toyota,2011,2100000,1300cc,Manual,95000,6
Honda,2017,2785000,1300cc,Manual,76000,6
Toyota,2016,4800000,1500cc,Automatic,54000,6
Suzuki,1991,270000,1000cc,Manual,15000,6
Suzuki,1991,270000,1000cc,Manual,15000,6
Toyota,2017,5650000,1500cc,Automatic,64000,2
Suzuki,2018,3150000,660cc,Automatic,36000,2
Honda,2021,4370000,1500cc,Automatic,16000,6
Suzuki,2017,1750000,1000cc,Manual,95000,6
Honda,2023,7525000,1500cc,Automatic,1,6
Toyota,2009,2200000,1300cc,Manual,139792,6
Suzuki,2000,670000,1000cc,Manual,150000,6
Toyota,2014,2600000,1000cc,Automatic,107000,6
Suzuki,2017,1100000,796cc,Manual,102000,6
Suzuki,2006,650000,1000cc,Manual,38500,6
Suzuki,2014,945000,800cc,Manual,84000,6
Toyota,2019,3450000,1300cc,Manual,56000,6
Daihatsu,2011,625000,800cc,Manual,180000,6
Suzuki,1989,150000,800cc,Manual,100000,6
Daihatsu,2018,3485000,660cc,Automatic,32000,6
Daihatsu,2016,2675000,660cc,Automatic,38000,6
Suzuki,2013,1600000,1300cc,Manual,153769,6
Honda,2015,5075000,1500cc,Automatic,82617,2
Honda,2017,2950000,1500cc,Manual,82325,6
Toyota,1998,4400000,3400cc,Automatic,168000,6
Suzuki,2007,850000,1000cc,Manual,105245,6
Honda,2023,7600000,1500cc,Automatic,10,6
Honda,2020,5985000,1800cc,Automatic,16200,6
Toyota,2003,1850000,1600cc,Automatic,106223,6
Honda,2004,1290000,1500cc,Automatic,122511,6
Suzuki,2022,3700000,1000cc,Automatic,16634,6
Honda,2008,2050000,1300cc,Automatic,78000,6
Honda,2015,3250000,1800cc,Automatic,81000,6
Toyota,2022,4700000,1500cc,Automatic,7500,6
Toyota,2004,1500000,1600cc,Automatic,170000,6
Toyota,2014,3560000,1800cc,Automatic,109626,6
Toyota,2004,1725000,1600cc,Automatic,152500,6
Daihatsu,2018,3100000,660cc,Automatic,44000,6
Toyota,2012,27750000,1500cc,Automatic,12315,6
Toyota,2014,7200000,2700cc,Automatic,51000,6
Suzuki,2012,785000,800cc,Manual,89000,6
Suzuki,2016,1425000,1000cc,Manual,70000,6
Honda,2022,6495000,1800cc,Automatic,12000,6
Toyota,2011,1780000,1300cc,Manual,180000,6
Daihatsu,1997,1450000,1300cc,Automatic,200000,6
Suzuki,2013,680000,800cc,Manual,69000,6
Suzuki,2008,930000,1000cc,Manual,75000,6
Suzuki,2013,1000000,800cc,Manual,152000,6
Toyota,2018,4150000,1600cc,Automatic,85000,6
Suzuki,2006,530000,800cc,Manual,21,6
Honda,2009,1945000,1300cc,Manual,121000,6
Suzuki,2008,925000,1000cc,Manual,160000,6
Suzuki,2017,3950000,1000cc,Automatic,30000,6
Hyundai,2004,875000,1000cc,Manual,143000,6
Toyota,2018,3600000,1600cc,Automatic,71091,6
Honda,2021,3750000,1300cc,Manual,21000,6
Honda,2011,2325000,1800cc,Automatic,165182,6
Honda,2008,4400000,2400cc,Automatic,188424,6
Suzuki,2022,4700000,1242cc,Automatic,8329,6
FAW,2017,1400000,1300cc,Manual,64980,6
Suzuki,2012,825000,796cc,Manual,91506,6
Toyota,2012,4400000,1800cc,Automatic,80322,6
Toyota,2009,2065000,1000cc,Automatic,52000,6
Honda,2020,3850000,1500cc,Automatic,68703,6
Honda,2012,2490000,1800cc,Manual,163923,6
Honda,2005,1700000,1300cc,Manual,195132,6
Toyota,2018,6500000,1500cc,Automatic,57861,6
Toyota,2019,4400000,1600cc,Automatic,85000,6
Suzuki,2011,825000,800cc,Manual,98000,6
Toyota,2016,3200000,1300cc,Manual,101600,6
Toyota,2019,4000000,1300cc,Automatic,145000,6
Suzuki,2022,4250000,1200cc,Automatic,8000,6
Toyota,2006,1850000,1000cc,Automatic,156620,6
Suzuki,2018,2995000,660cc,Automatic,17500,6
Honda,2012,2250000,1800cc,Automatic,160000,6
Honda,2018,2850000,1500cc,Manual,49000,6
Suzuki,2012,1025000,1000cc,Manual,120000,6
Suzuki,2013,845000,800cc,Manual,53000,6
Suzuki,2016,2350000,660cc,Manual,100000,6
Toyota,2022,6150000,1600cc,Automatic,47000,6
Toyota,2011,1850000,1300cc,Manual,170000,6
Suzuki,2017,1300000,796cc,Manual,66000,6
Honda,2004,1590000,1300cc,Automatic,10000,6
Toyota,2022,6000000,1598cc,Manual,600,6
Toyota,2003,4500000,3378cc,Automatic,265000,6
Daihatsu,2007,1190000,660cc,Automatic,190000,6
Suzuki,2017,1195000,796cc,Manual,8907,6
Honda,2020,6200000,1800cc,Automatic,49000,6
KIA,2020,2950000,1000cc,Automatic,35000,6
Toyota,2015,7900000,2700cc,Automatic,57000,6
Suzuki,2016,910000,800cc,Manual,70000,6
Suzuki,2006,720000,1000cc,Manual,12345,6
Honda,2006,1520000,1600cc,Automatic,122000,6
Honda,2013,2725000,1800cc,Automatic,184052,6
KIA,2020,7050000,2000cc,Automatic,26872,6
Toyota,2011,2690000,1600cc,Automatic,136872,6
Honda,2021,5200000,1500cc,Automatic,69410,6
BMW,2021,14900000,1500cc,Automatic,5532,6
BMW,2018,8700000,1500cc,Automatic,86907,6
Honda,2017,5800000,1500cc,Automatic,42910,6
Toyota,2019,5800000,1500cc,Automatic,30500,2
Suzuki,2014,1450000,1000cc,Manual,83129,6
Suzuki,2004,575000,800cc,Manual,66209,6
Suzuki,2017,2100000,1300cc,Manual,288550,6
Toyota,2022,5800000,1600cc,Automatic,10032,6
Honda,2021,5650000,1800cc,Automatic,19000,6
Suzuki,2018,4000000,1000cc,Automatic,22000,6
Suzuki,2012,1280000,1000cc,Manual,95000,6
Honda,2018,4800000,1800cc,Automatic,102000,6
Suzuki,1989,395000,800cc,Manual,170000,6
Toyota,2013,2075000,1300cc,Manual,86000,6
Suzuki,2018,1990000,1300cc,Manual,100000,6
Suzuki,2021,3550000,1000cc,Automatic,23000,6
Nissan,2012,970000,660cc,Automatic,123123,6
Honda,2017,7200000,1500cc,Automatic,40001,2
Toyota,2022,13350000,2800cc,Automatic,9500,1
Honda,2015,5500000,1500cc,Automatic,132696,2
Toyota,2019,12000000,2700cc,Automatic,13000,6
Toyota,1993,3200000,2800cc,Manual,65000,1
Toyota,2020,4850000,1600cc,Automatic,53000,6
Honda,2017,3000000,1300cc,Manual,80000,6
Changan,2021,3850000,1500cc,Automatic,14000,6
Mercedes Benz,2014,12000000,2000cc,Automatic,91000,6
Lexus,2010,11000000,3500cc,Automatic,67000,2
FAW,2015,825000,1000cc,Manual,1,6
Suzuki,2011,1600000,1300cc,Manual,118000,6
Hyundai,2006,1100000,1100cc,Automatic,49123,6
Honda,2015,2645000,1500cc,Manual,82000,6
Honda,2018,3100000,1300cc,Manual,92000,6
Honda,2020,4000000,1300cc,Manual,34800,6
Honda,2003,1745000,1600cc,Automatic,135000,6
Toyota,2022,6300000,1598cc,Automatic,7200,6
Nissan,2020,3100000,660cc,Automatic,54000,2
Honda,2023,10100000,1498cc,Automatic,5,6
Mercedes Benz,2019,21500000,1600cc,Automatic,31821,6
Prince,2021,1990000,1000cc,Manual,7581,6
Suzuki,2018,1270000,796cc,Manual,20528,6
Honda,2011,1750000,1800cc,Manual,96030,6
Suzuki,2016,1100000,796cc,Manual,51792,6
Toyota,2011,22500000,4600cc,Automatic,110309,6
Honda,2013,1975000,1300cc,Manual,98421,6
Honda,2021,4700000,1500cc,Automatic,22951,6
Suzuki,2017,1130000,800cc,Manual,89000,6
Suzuki,2022,2665000,660cc,Manual,50,6
Suzuki,2016,2300000,660cc,Automatic,125608,6
Honda,2022,8100000,1500cc,Automatic,19000,6
Suzuki,2007,540000,1000cc,Manual,123491,6
Honda,2014,2650000,1300cc,Automatic,94000,6
Honda,2014,2550000,1300cc,Manual,74000,6
Toyota,2004,4450000,2500cc,Automatic,147000,6
Honda,2011,2350000,1300cc,Manual,118000,6
Honda,2016,3600000,1800cc,Automatic,78000,6
Honda,2017,3350000,1500cc,Automatic,38000,6
Honda,1996,1050000,1500cc,Manual,194000,6
Honda,2013,2475000,1300cc,Manual,150000,6
Toyota,2021,4800000,1500cc,Automatic,37547,6
Daihatsu,2009,860000,800cc,Manual,130042,6
Suzuki,1999,460000,1000cc,Manual,150000,6
Toyota,2016,3450000,1300cc,Automatic,70000,6
Suzuki,2014,1265000,1000cc,Manual,55000,6
Toyota,2015,2950000,1600cc,Automatic,80700,6
Mitsubishi,2004,1360000,1300cc,Manual,191000,6
Suzuki,2022,3200000,1000cc,Manual,15000,6
Suzuki,2009,880000,800cc,Manual,12954,6
Suzuki,2015,2100000,660cc,Automatic,98000,6
Daihatsu,2011,880000,800cc,Manual,123,6
Suzuki,2018,2750000,1000cc,Manual,5867,6
Toyota,2009,12000000,4000cc,Automatic,122606,6
Toyota,2007,7200000,2700cc,Automatic,135136,6
Toyota,2018,4100000,1300cc,Automatic,76181,6
Honda,2018,4999999,1800cc,Automatic,47000,6
Honda,2003,2300000,2400cc,Automatic,230323,6
Toyota,2022,14500000,2700cc,Automatic,6089,6
Toyota,2009,14000000,2700cc,Automatic,136763,6
Suzuki,2014,1250000,1000cc,Manual,96212,6
Toyota,2016,42500000,4600cc,Automatic,54323,6
Mercedes Benz,2007,4500000,1800cc,Automatic,188379,6
Suzuki,2006,800000,1000cc,Manual,95228,6
Mercedes Benz,2007,9500000,3000cc,Automatic,150052,6
Suzuki,2008,550000,800cc,Manual,786786,6
Toyota,2019,4300000,1300cc,Manual,53000,6
Toyota,1994,1300000,1500cc,Automatic,310000,6
Suzuki,2019,2350000,1000cc,Manual,80201,6
Toyota,2018,14250000,2700cc,Automatic,52500,6
Honda,2001,830000,1300cc,Manual,200000,6
Toyota,2008,3600000,1800cc,Automatic,109000,6
Daihatsu,2007,720000,800cc,Manual,205000,6
Suzuki,2013,860000,800cc,Manual,71000,6
Toyota,2006,1390000,1300cc,Manual,200000,6
Toyota,2006,4000000,3000cc,Automatic,160000,6
Honda,2018,4800000,1800cc,Automatic,89000,6
Mitsubishi,2006,4000000,2800cc,Manual,312000,1
Suzuki,2018,1150000,800cc,Manual,65000,6
Suzuki,2015,1100000,800cc,Manual,63947,6
Suzuki,2005,700000,1000cc,Manual,200000,6
Toyota,2018,3350000,1000cc,Automatic,10000,6
Toyota,2019,6200000,1800cc,Automatic,29000,6
Suzuki,2017,2000000,1000cc,Manual,80000,6
Honda,2017,4650000,1800cc,Automatic,66500,6
Suzuki,2009,1000000,1000cc,Manual,17000,6
Toyota,2012,2275000,1300cc,Manual,90000,6
Honda,2017,3990000,1800cc,Automatic,140000,6
Toyota,2021,5000000,1600cc,Manual,21500,6
Toyota,2019,4095000,1000cc,Automatic,19290,6
Toyota,2011,15300000,4000cc,Automatic,87000,6
MG,2023,7800000,1500cc,Automatic,150,6
Toyota,2018,4450000,1600cc,Automatic,63000,6
Honda,2010,2145000,1800cc,Automatic,130000,6
Toyota,2020,4245000,1500cc,Automatic,40000,6
Daihatsu,2014,2480000,660cc,Automatic,59000,6
Toyota,2016,5300000,1500cc,Automatic,130957,6
Suzuki,2006,850000,1000cc,Manual,238253,6
Daihatsu,2014,1900000,660cc,Automatic,152379,6
Toyota,2014,2550000,1000cc,Automatic,90000,6
Nissan,2013,2675000,1500cc,Automatic,152000,6
Toyota,2021,5300000,1598cc,Automatic,35929,6
Toyota,2017,8400000,1800cc,Automatic,70000,2
Honda,2017,2900000,1500cc,Automatic,97000,6
Toyota,2017,52200000,4600cc,Automatic,16000,6
Honda,2016,2570000,1500cc,Manual,144000,6
Toyota,2019,3995000,1300cc,Manual,63000,6
Honda,2008,1700000,1800cc,Automatic,97000,6
Suzuki,2007,730000,1000cc,Manual,200000,6
Honda,2022,8250000,1500cc,Automatic,18900,6
Suzuki,2012,1450000,1300cc,Manual,60000,6
Toyota,2019,4100000,1600cc,Automatic,42000,6
Honda,2016,6795000,1500cc,Automatic,89995,2
Suzuki,2007,930000,1000cc,Manual,30596,6
Toyota,2019,4250000,996cc,Automatic,44004,6
Toyota,2019,4495000,1000cc,Automatic,55069,6
Honda,2021,4700000,1497cc,Automatic,32000,6
Honda,2019,3700000,1300cc,Automatic,50000,6
Suzuki,2012,810000,800cc,Manual,107000,6
Toyota,2021,5280000,1600cc,Automatic,31900,6
Toyota,2007,1750000,1000cc,Automatic,150000,6
Suzuki,2013,1440000,1000cc,Manual,48356,6
Suzuki,2006,725000,1000cc,Manual,121000,6
Toyota,2021,3500000,1300cc,Manual,100000,6
Toyota,2018,4300000,1000cc,Automatic,50000,6
Honda,2017,3300000,1300cc,Manual,66016,6
Toyota,2022,18900000,2800cc,Automatic,8600,1
Daihatsu,2014,2350000,660cc,Automatic,71000,6
Daihatsu,2019,3450000,660cc,Automatic,20000,6
Honda,2019,3990000,660cc,Automatic,22000,6
Toyota,2006,2850000,1800cc,Automatic,300000,6
Mazda,2005,2500000,1300cc,Manual,70000,6
Toyota,2020,3775000,660cc,Automatic,24000,6
Daihatsu,2019,3250000,660cc,Automatic,26000,6
Honda,2018,4950000,1800cc,Automatic,38000,6
Toyota,2021,11950000,2800cc,Automatic,11000,1
Suzuki,2013,1200000,1000cc,Manual,7256,6
Toyota,2021,16200000,2800cc,Automatic,1680,1
Suzuki,2004,800000,1300cc,Manual,25000,6
Toyota,2022,18900000,2800cc,Automatic,8600,1
Suzuki,2011,925000,1000cc,Manual,82640,6
Toyota,2021,16000000,2800cc,Automatic,50000,1
Honda,2014,2250000,660cc,Automatic,88000,6
Suzuki,2009,650000,800cc,Manual,123456,6
Honda,2017,5100000,1800cc,Automatic,30000,6
Toyota,2007,2090000,1000cc,Automatic,122000,6
KIA,2021,7100000,2000cc,Automatic,35400,6
Toyota,2020,9700000,2800cc,Automatic,19000,1
Honda,2020,4000000,1500cc,Manual,29000,6
Toyota,2022,5000000,1500cc,Automatic,6000,6
Suzuki,2019,2535000,1000cc,Manual,150000,6
Toyota,2021,4400000,1500cc,Manual,25000,6
Suzuki,2022,2390000,660cc,Manual,17000,6
Suzuki,2020,2150000,660cc,Manual,32074,6
Toyota,2005,3995000,2400cc,Automatic,150000,6
Honda,2015,1850000,1300cc,Manual,165000,6
Toyota,2021,3700000,1300cc,Automatic,37800,6
Nissan,2019,5000000,1200cc,Automatic,70000,6
Toyota,2012,2500000,1600cc,Manual,93000,6
DFSK,2020,4600000,1500cc,Automatic,30000,6
Suzuki,2006,590000,800cc,Manual,128,6
Toyota,2018,3925000,1000cc,Automatic,21500,6
Mitsubishi,2008,2000000,1300cc,Automatic,6200,6
Suzuki,2014,1750000,1300cc,Manual,102000,6
Toyota,2017,8500000,1800cc,Automatic,65800,2
Toyota,2004,5600000,2500cc,Automatic,175000,6
Suzuki,2011,700000,800cc,Manual,466430,6
Honda,2018,4950000,1800cc,Automatic,47000,6
Honda,2023,4675000,1200cc,Automatic,25,6
Toyota,2017,27500000,2700cc,Automatic,42300,6
Toyota,2021,4150000,1300cc,Automatic,27000,6
Toyota,2017,7200000,1800cc,Automatic,81861,2
Suzuki,2015,1950000,660cc,Automatic,82000,6
Toyota,2019,4800000,1300cc,Automatic,43055,6
Toyota,2022,11495000,2800cc,Automatic,23785,1
KIA,2021,3000000,1000cc,Automatic,18000,6
Suzuki,2009,690000,800cc,Manual,12345,6
Toyota,2021,4275000,1300cc,Automatic,39000,6
Toyota,2009,2100000,1300cc,Manual,22222,6
Suzuki,2010,2450000,1300cc,Manual,42000,6
Toyota,2018,3900000,1000cc,Automatic,72000,6
Suzuki,2010,975000,1000cc,Manual,12345,6
Suzuki,2005,530000,800cc,Manual,96000,6
Toyota,2022,6200000,1600cc,Automatic,17700,6
Suzuki,2019,2150000,1000cc,Manual,47000,6
Suzuki,2009,615000,800cc,Manual,95000,6
Suzuki,2022,2150000,660cc,Manual,18000,6
Honda,2017,4050000,1800cc,Automatic,86958,6
Nissan,2015,2200000,660cc,Automatic,90000,6
Hyundai,2002,675000,1000cc,Manual,12345,6
Suzuki,2023,3165000,1000cc,Manual,6,6
Suzuki,2014,1195000,1000cc,Manual,71000,6
Toyota,2012,2450000,1000cc,Automatic,120000,6
Hyundai,2023,8450000,2000cc,Automatic,8,6
Daihatsu,2006,1295000,660cc,Automatic,123456,6
Honda,1996,730000,1500cc,Manual,123456,6
Toyota,1995,1050000,1600cc,Manual,250000,6
Toyota,2019,4250000,1300cc,Automatic,50900,6
Suzuki,2021,3200000,1000cc,Manual,34000,6
Toyota,2021,5700000,1600cc,Automatic,9300,6
Honda,2023,4725000,1200cc,Automatic,35,6
Toyota,2019,5250000,1800cc,Automatic,70000,6
Suzuki,2021,2555555,660cc,Automatic,31000,6
Toyota,2016,3100000,1000cc,Automatic,76584,6
Honda,2019,3500000,1500cc,Automatic,77613,6
Toyota,2013,2450000,1300cc,Manual,172625,6
Suzuki,2010,800000,800cc,Manual,58030,6
Suzuki,2009,1200000,1000cc,Manual,45447,6
Hyundai,2007,1150000,1100cc,Manual,179481,6
Mercedes Benz,2003,4900000,5000cc,Automatic,89821,6
MG,2021,5500000,1490cc,Automatic,22279,6
Toyota,2002,6800000,2700cc,Automatic,135221,6
Mercedes Benz,2011,11500000,2000cc,Automatic,86528,6
Suzuki,2013,1495000,660cc,Automatic,140000,6
Suzuki,2017,1275000,800cc,Manual,78000,6
Changan,2021,2100000,1000cc,Manual,55000,6
Toyota,2013,2400000,1600cc,Automatic,123000,6
Suzuki,2012,1150000,1000cc,Manual,100000,6
Honda,2012,2800000,1800cc,Automatic,145000,6
Toyota,2000,1150000,1600cc,Automatic,240000,6
Mitsubishi,1992,2200000,2800cc,Automatic,296000,1
Toyota,2009,1595000,1300cc,Manual,163000,6
Daihatsu,2007,870000,800cc,Automatic,10000,6
Honda,2015,3250000,1800cc,Automatic,185000,6
Honda,2014,4860000,1500cc,Automatic,152000,6
Toyota,2011,2150000,1600cc,Manual,1234,6
Honda,2018,5200000,1800cc,Automatic,24650,6
Toyota,2009,1925000,1300cc,Manual,66375,6
Honda,2010,2150000,1300cc,Manual,259345,6
Toyota,2022,1380000,2800cc,Automatic,5000,1
Toyota,2012,5600000,2500cc,Automatic,130000,1
Toyota,2018,3200000,1300cc,Automatic,77000,6
Range Rover,2006,13000000,2700cc,Automatic,9,1
Suzuki,2008,725000,800cc,Manual,75000,6
Daihatsu,2006,750000,800cc,Manual,200000,6
Toyota,2022,11495000,2800cc,Automatic,23785,1
Suzuki,2021,1500000,1000cc,Manual,33500,6
Honda,1993,950000,1800cc,Manual,455856,6
Toyota,2016,43500000,4600cc,Automatic,13106,6
Honda,2017,5000000,1500cc,Automatic,70000,6
Toyota,2008,2050000,1800cc,Manual,348310,6
Changan,2022,8500000,1499cc,Automatic,13269,6
MG,2021,7350000,1490cc,Automatic,9806,6
Honda,2014,2430000,1300cc,Manual,163259,6
Suzuki,2006,480000,800cc,Manual,55465,6
Honda,2004,1375000,1500cc,Automatic,339267,6
Honda,2016,2430000,1300cc,Manual,252073,6
Toyota,2017,3800000,1600cc,Automatic,80307,6
Chrysler,2007,9000000,3500cc,Automatic,56434,6
Suzuki,2019,4200000,1200cc,Automatic,14794,6
Toyota,2012,2225000,1000cc,Automatic,94000,6
Toyota,2017,36000000,4608cc,Automatic,65000,6
Suzuki,2022,4680000,1200cc,Automatic,17000,6
Toyota,2014,3270000,1800cc,Automatic,130000,6
Toyota,2018,3400000,1000cc,Automatic,80000,6
Suzuki,2022,2330000,660cc,Manual,9000,6
Suzuki,2019,2400000,660cc,Automatic,40000,6
KIA,2020,6700000,2000cc,Automatic,38500,6
